Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",League,Focus Position,Rank,Status
S. Boden,Boreham Wood,Boreham Wood,"CF, AMF",31,100000,2022-06-30,8,723,2,1.51,1,0.24,21.33,31.33,England,England,right,180,70,no,2.84,1.99,57.14,6.54,21.74,0.14,0.23,0.14,1.56,2.48,0.43,0,0.0,0,0.0,1.28,0.25,2,0.28,0.21,1,0.14,11,1.56,54.55,18.182,0.14,0.57,0.0,0.43,0.0,0.14,0.0,0.0,0.0,0.0,6.26,29.55,3.13,0.0,0.14,6.54,1.28,1.71,12.09,61.18,4.12,58.62,1.85,92.31,3.13,54.55,10.66,64.0,1.0,57.14,16.13,20.94,0.03,0.57,0.0,0.0,1.0,42.86,0.43,1.56,54.55,1.14,50.0,0.71,40.0,0.57,0.0,1.71,75.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
J. McAtee,Grimsby Town,Grimsby Town,"CF, AMF",22,0,2023-06-30,8,710,4,4.42,1,0.54,19.16,39.39,England,England,right,180,75,no,6.68,5.23,52.78,3.48,37.5,0.73,1.24,0.15,3.19,5.45,2.47,0,0.0,0,0.0,3.92,0.51,1,0.15,0.64,0,0.0,23,3.34,34.78,13.043,0.15,3.19,27.27,0.73,20.0,2.47,29.41,0.29,2.47,58.82,6.53,42.22,3.48,2.03,1.45,24.1,1.45,0.29,37.6,77.22,11.03,69.74,6.24,95.35,12.05,81.93,32.66,84.0,1.74,41.67,16.89,35.4,0.08,0.73,0.0,0.15,0.58,75.0,0.44,4.79,75.76,5.08,57.14,0.29,50.0,1.6,0.87,4.79,84.85,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.87,0.29,50.0,0.15,3,66.667,English National League,Strikers,0,0
B. Ash,Weymouth,Weymouth,CF,25,0,2022-06-30,8,707,3,4.69,1,0.05,24.06,31.75,England,England,right,178,74,no,4.33,3.69,58.62,7.89,25.81,0.25,0.41,0.0,1.91,3.08,1.27,0,0.0,0,0.0,2.55,0.38,2,0.25,0.6,0,0.0,15,1.91,53.33,20.0,0.13,0.38,0.0,0.13,0.0,0.25,0.0,0.0,2.55,60.0,7.38,36.21,3.18,0.89,0.76,3.56,1.15,0.64,5.86,67.39,0.89,42.86,1.65,69.23,1.53,83.33,5.47,72.09,0.0,0.0,16.09,0.0,0.01,0.13,0.0,0.0,0.0,0.0,0.13,0.64,80.0,0.38,33.33,0.0,0.0,0.13,0.0,0.38,66.67,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,English National League,Strikers,0,0
C. Andrews,Aldershot Town,Aldershot Town,CF,24,0,2022-01-03,8,700,5,1.46,1,0.56,26.49,25.24,England,England,0,0,0,yes,3.34,2.7,71.43,6.56,9.8,0.0,0.0,0.0,1.41,1.95,0.77,1,0.13,0,0.0,2.7,0.64,5,0.64,0.19,1,0.13,11,1.41,72.73,45.455,0.13,0.64,20.0,0.13,0.0,0.51,25.0,0.13,3.09,45.83,9.51,31.08,2.7,1.03,0.0,5.79,1.67,0.64,10.41,70.37,2.57,55.0,2.31,77.78,3.09,66.67,9.51,72.97,0.26,100.0,15.69,3.64,0.07,0.51,0.0,0.0,0.51,25.0,0.13,1.16,66.67,0.9,28.57,0.26,0.0,0.64,0.13,1.29,50.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
A. Dallas,Solihull Moors,Solihull Moors,CF,22,50000,2023-06-30,8,694,3,1.94,3,1.11,25.55,30.96,Scotland,Scotland,right,178,79,no,2.33,2.33,50.0,8.17,30.16,0.0,0.0,0.0,1.17,2.03,0.78,1,0.13,0,0.0,3.37,0.39,3,0.39,0.25,0,0.0,13,1.69,53.85,23.077,0.39,2.2,47.06,0.52,50.0,1.69,46.15,0.13,3.37,38.46,11.54,31.46,3.76,1.04,0.91,11.15,1.69,1.56,17.64,83.82,3.76,79.31,5.06,97.44,5.19,85.0,15.43,89.08,0.13,0.0,16.04,7.07,0.14,0.65,0.13,0.13,0.26,50.0,0.39,0.91,71.43,1.56,41.67,0.26,50.0,0.65,1.04,1.69,92.31,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0,0.0,English National League,Strikers,0,0
J. Umerah,Wealdstone,Wealdstone,CF,23,50000,0,8,690,5,3.21,0,0.7,30.0,24.78,England,"England, Nigeria",right,185,80,no,3.0,2.61,55.0,5.74,18.18,0.0,0.0,0.26,1.57,2.42,2.87,2,0.26,0,0.0,2.61,0.65,5,0.65,0.42,3,0.39,25,3.26,32.0,20.0,0.0,0.39,33.33,0.13,100.0,0.26,0.0,0.13,2.35,50.0,14.74,24.78,3.0,0.26,0.0,5.35,0.65,1.7,9.26,78.87,3.0,73.91,2.74,90.48,1.96,73.33,8.61,81.82,0.26,50.0,15.07,11.55,0.09,0.78,0.0,0.0,0.52,50.0,0.26,1.43,72.73,0.78,66.67,0.65,40.0,0.65,0.13,1.17,88.89,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
B. House,Eastleigh,Eastleigh,"CF, LWF",22,0,2022-06-30,7,677,3,3.62,1,0.42,27.52,40.1,Scotland,"Scotland, England",right,175,70,no,7.31,5.98,57.78,4.79,38.89,0.4,0.58,0.0,3.46,5.0,2.13,1,0.13,0,0.0,4.25,0.4,3,0.4,0.48,1,0.13,19,2.53,57.89,15.789,0.13,0.13,0.0,0.13,0.0,0.0,0.0,0.0,3.46,69.23,11.57,40.23,3.86,1.99,0.53,11.7,1.2,1.99,19.14,79.86,4.25,53.13,6.25,93.62,4.92,89.19,17.68,82.71,1.33,50.0,16.68,35.18,0.06,0.8,0.0,0.0,0.66,60.0,0.4,2.53,57.89,0.66,80.0,0.66,60.0,0.93,0.0,2.66,70.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
M. Cheek,Bromley,Bromley,CF,30,0,2022-06-30,7,674,7,4.7,0,0.17,28.05,41.76,England,England,right,186,81,no,3.08,2.62,58.82,12.17,40.51,0.0,0.0,0.31,1.54,2.24,1.54,1,0.13,0,0.0,2.16,0.93,4,0.62,0.72,2,0.31,18,2.77,55.56,33.333,0.0,0.31,100.0,0.15,100.0,0.15,100.0,0.0,0.62,50.0,4.16,48.15,2.62,0.77,0.77,9.55,2.0,2.93,16.03,75.0,4.32,71.43,4.16,92.59,3.7,54.17,15.26,75.76,0.46,33.33,13.92,24.03,0.03,0.77,0.31,0.0,0.31,0.0,0.15,2.93,63.16,0.31,50.0,0.31,0.0,0.0,0.31,1.54,80.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,50.0,0.0,3,66.667,English National League,Strikers,0,0
A. Cosgrove,Dover Athletic,Dover Athletic,CF,22,0,0,8,664,2,1.35,1,0.13,25.24,23.6,England,England,0,0,0,no,1.25,3.14,35.0,2.67,11.76,0.0,0.0,0.0,0.16,0.21,1.1,2,0.27,0,0.0,2.82,0.27,2,0.31,0.21,0,0.0,11,1.72,54.55,18.182,0.16,0.31,0.0,0.31,0.0,0.0,0.0,0.0,2.67,70.59,13.17,23.81,2.82,1.1,0.63,7.37,2.2,0.78,10.98,80.0,2.04,84.62,2.98,89.47,3.14,70.0,10.03,84.38,0.63,50.0,15.42,20.63,0.02,0.63,0.0,0.16,0.0,0.0,0.16,0.63,75.0,0.63,50.0,0.16,0.0,1.1,0.0,1.25,75.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0,0.0,English National League,Strikers,0,0
S. Dalby,Southend United,Southend United,CF,21,100000,2023-06-30,7,662,2,1.33,0,0.46,39.29,33.22,England,England,left,190,78,no,3.94,1.9,50.0,13.87,34.31,0.82,1.34,0.27,2.18,3.58,1.5,0,0.0,0,0.0,2.58,0.27,2,0.27,0.18,1,0.14,9,1.22,33.33,22.222,0.0,1.09,12.5,0.68,20.0,0.41,0.0,0.14,3.13,56.52,11.56,28.24,2.18,0.68,0.41,9.79,1.5,0.41,20.8,75.16,5.17,60.53,5.03,94.59,5.17,73.68,19.31,78.17,0.41,100.0,14.82,14.93,0.06,1.36,0.0,0.0,0.95,28.57,0.27,2.72,65.0,2.18,43.75,1.09,37.5,1.09,0.14,2.58,68.42,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
P. Mullin,Wrexham,Wrexham,CF,26,75000,2024-06-30,7,660,4,2.38,2,0.77,21.68,33.96,England,England,right,178,70,no,3.27,3.14,52.17,4.91,16.67,0.14,0.21,0.0,1.5,2.31,1.77,1,0.14,0,0.0,4.91,0.55,3,0.41,0.32,1,0.14,24,3.27,58.33,16.667,0.27,2.73,20.0,0.82,16.67,1.77,15.38,0.14,3.0,72.73,10.36,36.84,3.68,0.82,0.27,10.64,2.32,1.36,15.55,64.04,2.73,50.0,3.41,84.0,6.0,52.27,12.0,77.27,1.23,22.22,21.07,30.17,0.11,0.95,0.0,0.0,0.27,100.0,0.41,1.36,40.0,2.32,23.53,0.27,50.0,0.95,0.41,1.91,64.29,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,English National League,Strikers,0,0
Rúben Rodrigues,Notts County,Notts County,"CF, LCMF",25,450000,2023-06-30,8,658,2,2.79,2,0.96,26.95,44.16,Portugal,"Portugal, Netherlands",right,181,78,no,7.11,5.61,56.1,3.15,30.43,1.37,2.5,0.55,2.6,4.75,0.96,1,0.14,0,0.0,5.88,0.27,2,0.27,0.38,1,0.14,24,3.28,25.0,8.333,0.27,1.23,44.44,0.68,40.0,0.55,50.0,0.14,5.74,66.67,14.09,49.51,3.83,2.33,1.78,23.12,1.37,2.33,31.05,78.85,7.11,63.46,6.16,93.33,11.9,79.31,28.18,81.55,1.64,58.33,18.58,34.01,0.13,1.37,0.0,0.0,1.23,55.56,0.82,3.83,64.29,2.46,55.56,0.82,33.33,1.23,0.55,3.42,68.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,33.33,0.41,0,0.0,English National League,Strikers,0,0
J. Walker,Dagenham & Redbridge,Dagenham & Redbridge,CF,23,0,2023-06-30,8,636,5,4.92,1,1.04,27.17,38.02,England,England,0,0,0,no,3.11,4.1,62.07,3.68,23.08,0.14,0.2,0.0,0.42,0.61,2.12,3,0.42,0,0.0,5.38,0.71,4,0.57,0.7,1,0.14,26,3.68,53.85,19.231,0.14,0.71,20.0,0.42,0.0,0.28,50.0,0.0,4.81,67.65,13.3,43.62,5.94,1.42,0.71,7.92,1.42,1.7,11.89,80.95,1.56,63.64,5.38,97.37,2.83,70.0,11.18,84.81,0.0,0.0,18.55,0.0,0.15,0.71,0.0,0.0,0.14,0.0,0.28,0.71,60.0,0.85,50.0,0.0,0.0,0.99,0.14,0.85,66.67,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,English National League,Strikers,0,0
R. Taylor,Grimsby Town,Grimsby Town,CF,33,250000,0,8,629,2,2.11,1,0.32,38.94,40.86,England,England,left,188,69,no,2.27,1.97,61.54,16.36,50.0,0.0,0.0,0.0,1.06,1.84,1.67,1,0.14,0,0.0,0.91,0.29,2,0.3,0.32,1,0.15,9,1.36,55.56,22.222,0.15,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.45,33.33,8.79,31.03,2.27,0.15,0.15,6.36,1.36,1.97,15.61,71.84,4.09,40.74,3.79,92.0,3.33,86.36,14.85,74.49,0.45,33.33,14.08,12.68,0.05,0.3,0.0,0.0,0.15,0.0,0.15,0.91,33.33,0.61,50.0,0.15,0.0,0.45,0.0,1.21,37.5,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
J. Slew,Halifax Town,Halifax Town,"RAMF, RW, CF",29,250000,0,8,611,2,1.06,1,0.23,28.72,28.72,England,England,right,178,81,no,2.8,3.09,52.38,5.16,17.14,0.29,0.45,0.0,0.88,1.35,1.91,4,0.59,0,0.0,3.98,0.29,2,0.29,0.16,0,0.0,15,2.21,33.33,13.333,0.15,2.21,33.33,0.44,66.67,1.77,25.0,0.15,5.16,48.57,14.73,30.0,2.8,1.77,0.59,15.17,1.91,1.33,22.24,73.51,5.74,66.67,5.16,91.43,5.74,64.1,18.85,80.47,1.33,44.44,15.9,29.62,0.03,0.74,0.0,0.15,0.44,0.0,0.44,2.21,53.33,2.65,27.78,0.74,0.0,0.74,0.59,2.5,100.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
R. Murphy,Southend United,Southend United,"CF, AMF",30,125000,2023-06-30,7,602,3,3.43,0,0.16,25.27,28.99,England,"England, Republic of Ireland",right,185,76,no,2.84,1.94,30.77,6.43,30.23,0.0,0.0,0.0,2.24,3.78,3.29,0,0.0,0,0.0,2.09,0.45,3,0.45,0.51,0,0.0,26,3.89,23.08,11.538,0.0,0.6,25.0,0.3,50.0,0.3,0.0,0.0,2.54,41.18,9.42,28.57,4.78,0.6,0.75,9.57,2.09,1.64,14.65,76.53,3.44,43.48,5.98,92.5,2.09,78.57,13.75,79.35,0.3,50.0,14.85,5.55,0.02,0.3,0.0,0.0,0.0,0.0,0.0,2.09,57.14,0.75,40.0,0.0,0.0,0.45,0.0,1.2,62.5,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0,0.0,English National League,Strikers,0,0
A. Reid,Stockport County,Stockport County,"CF, RWF",26,0,2022-06-30,8,596,1,1.96,0,0.04,25.07,28.31,England,England,left,192,76,no,2.27,1.96,61.54,10.12,20.9,0.15,0.28,0.0,0.91,1.65,1.06,1,0.15,0,0.0,1.51,0.15,1,0.15,0.3,1,0.15,9,1.36,22.22,11.111,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.15,1.66,63.64,6.34,38.1,3.32,0.76,0.3,8.76,1.51,2.11,10.27,69.12,1.51,50.0,2.57,94.12,3.02,55.0,9.82,72.31,0.0,0.0,12.0,0.0,0.01,0.45,0.0,0.0,0.15,100.0,0.0,0.91,50.0,0.76,40.0,0.15,100.0,0.15,0.0,0.76,80.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
J. Quigley,Yeovil Town,Yeovil Town,CF,24,100000,2023-06-30,6,589,5,4.36,0,0.12,42.02,34.91,England,"England, Republic of Ireland",right,193,83,no,1.53,1.83,41.67,15.28,40.0,0.15,0.2,0.15,0.61,0.79,2.9,0,0.0,0,0.0,3.21,0.76,2,0.31,0.67,0,0.0,17,2.6,58.82,29.412,0.0,1.07,57.14,0.76,60.0,0.31,50.0,0.15,1.68,63.64,10.85,32.39,3.21,1.22,0.61,2.75,0.92,1.07,12.07,53.16,3.21,14.29,1.38,88.89,4.74,58.06,10.7,54.29,0.31,0.0,17.09,14.09,0.02,0.46,0.31,0.0,0.15,0.0,0.31,1.68,36.36,0.92,66.67,0.0,0.0,0.46,0.61,1.53,60.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100.0,English National League,Strikers,0,0
Érico Sousa,Grimsby Town,Grimsby Town,"RW, CF",26,150000,2022-06-30,7,566,1,1.4,2,1.34,25.89,44.22,Portugal,Portugal,right,170,64,no,4.76,4.4,60.0,3.17,27.78,0.18,0.32,0.0,1.94,3.47,1.41,1,0.16,0,0.0,6.69,0.16,1,0.18,0.25,0,0.0,11,1.94,18.18,9.091,0.35,4.93,35.71,0.35,0.0,4.58,38.46,0.53,6.87,64.1,13.91,49.37,3.87,3.87,1.94,19.02,0.7,1.23,27.3,77.42,6.69,81.58,4.76,92.59,8.1,65.22,21.49,88.52,1.06,33.33,16.11,17.56,0.24,1.59,0.0,0.18,0.18,100.0,0.88,1.06,83.33,5.11,51.72,0.35,50.0,1.76,1.94,5.64,75.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
K. Ferdinand,Maidenhead United,Maidenhead United,"LCMF, CF",28,250000,2022-06-30,7,554,2,0.45,0,0.18,19.82,41.8,England,"England, Republic of Ireland",right,185,86,no,7.15,5.36,69.7,7.31,33.33,0.0,0.0,0.0,3.41,4.41,0.81,0,0.0,0,0.0,0.81,0.32,2,0.32,0.07,1,0.16,7,1.14,57.14,28.571,0.0,0.32,0.0,0.16,0.0,0.16,0.0,0.16,0.32,50.0,2.92,27.78,1.62,0.16,0.0,5.69,0.49,0.81,14.46,73.03,5.2,62.5,2.27,64.29,3.9,83.33,13.0,77.5,1.14,42.86,19.44,24.79,0.03,0.49,0.0,0.0,0.0,0.0,0.16,2.76,64.71,1.3,37.5,0.49,0.0,0.16,0.0,1.95,66.67,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
R. Hill,Eastleigh,Eastleigh,"CF, RWF, RW",23,0,2022-06-30,7,550,1,1.38,1,0.59,26.67,35.58,England,England,0,0,0,no,4.75,3.44,57.14,1.8,9.09,0.49,0.72,0.0,2.29,3.36,1.64,1,0.16,0,0.0,5.4,0.16,1,0.16,0.23,0,0.0,14,2.29,35.71,7.143,0.16,2.78,17.65,0.65,25.0,1.96,16.67,0.0,8.35,45.1,15.71,34.38,4.25,3.76,3.27,13.75,3.11,1.47,21.93,71.64,5.4,57.58,7.04,93.02,5.56,55.88,18.65,80.7,0.98,33.33,19.5,32.61,0.1,0.49,0.0,0.0,0.98,33.33,0.33,1.47,55.56,2.13,23.08,0.82,40.0,0.49,0.49,2.13,69.23,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.49,0.0,0.0,0.16,0.16,100.0,0.0,0,0.0,English National League,Strikers,0,0
T. Campbell,Woking,Woking,"CF, LAMF",24,0,2022-06-30,6,548,6,1.74,2,0.77,27.1,36.97,England,England,right,171,68,no,2.63,3.12,68.42,3.28,40.0,0.0,0.0,0.16,0.49,0.77,1.15,1,0.16,0,0.0,5.42,0.99,6,0.99,0.29,1,0.16,13,2.14,61.54,46.154,0.33,2.14,46.15,1.31,50.0,0.66,50.0,0.49,6.24,47.37,15.27,35.48,4.6,1.15,0.0,6.73,1.31,1.81,13.47,71.95,2.46,86.67,4.11,84.0,3.94,66.67,11.0,76.12,0.33,100.0,15.9,6.27,0.13,0.82,0.0,0.16,0.16,100.0,0.66,1.81,72.73,1.48,44.44,0.0,0.0,0.49,1.15,1.81,90.91,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
D. Newton,Solihull Moors,Solihull Moors,CF,30,0,2022-06-30,8,547,2,1.25,1,0.26,39.49,33.75,England,England,left,178,75,no,4.11,5.92,36.11,17.77,37.04,0.33,0.59,0.16,1.65,2.94,3.29,0,0.0,0,0.0,3.78,0.33,2,0.33,0.21,0,0.0,15,2.47,26.67,13.333,0.16,1.32,25.0,1.15,28.57,0.16,0.0,0.16,5.27,46.88,10.37,31.75,3.62,1.32,1.81,13.82,1.97,0.66,20.57,63.2,6.91,52.38,3.46,66.67,6.91,73.81,16.62,70.3,2.8,35.29,23.27,30.02,0.04,0.82,0.16,0.16,0.99,33.33,0.33,3.62,50.0,3.46,42.86,0.82,0.0,1.48,0.33,3.13,84.21,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
B. Whitfield,Stockport County,Stockport County,"LWB, LWF, CF",25,0,2023-06-30,8,517,0,0.33,0,0.16,22.28,37.5,England,England,right,165,62,no,3.48,3.13,50.0,5.4,25.81,0.17,0.32,0.0,1.74,3.16,0.52,1,0.17,0,0.0,5.74,0.0,0,0.0,0.06,0,0.0,7,1.22,28.57,0.0,0.0,4.18,20.83,2.26,30.77,1.91,9.09,0.7,6.44,64.86,11.14,43.75,0.87,2.61,2.09,12.01,0.7,0.87,22.98,57.58,6.44,32.43,5.57,93.75,5.74,60.61,17.58,70.3,1.57,0.0,23.29,38.19,0.03,0.17,0.0,0.0,1.04,33.33,0.35,2.61,46.67,2.96,29.41,0.52,33.33,0.35,0.87,3.83,54.55,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.87,0,0.0,English National League,Strikers,0,0
J. Hyde,Wrexham,Wrexham,CF,31,100000,2023-06-30,6,509,3,2.39,0,0.64,29.88,34.91,England,England,right,185,77,no,2.48,2.48,71.43,12.38,40.0,0.0,0.0,0.0,0.71,1.13,1.94,0,0.0,0,0.0,2.3,0.53,3,0.53,0.42,1,0.18,15,2.65,53.33,20.0,0.0,0.71,25.0,0.18,0.0,0.53,33.33,0.35,1.06,66.67,9.02,25.49,4.24,0.18,0.18,10.79,2.65,0.35,17.33,72.45,4.24,50.0,4.24,87.5,5.13,75.86,15.74,76.4,0.88,40.0,15.39,15.64,0.11,0.35,0.0,0.35,0.0,0.0,0.18,3.18,50.0,1.06,50.0,0.18,0.0,0.35,0.18,2.48,78.57,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
R. Miller,Dover Athletic,Dover Athletic,"CF, RAMF",32,100000,2022-06-30,8,487,0,0.76,0,0.09,26.12,39.67,England,England,left,188,89,no,3.02,4.96,47.83,3.45,6.25,0.65,0.88,0.0,0.0,0.0,1.29,1,0.18,0,0.0,2.81,0.0,0,0.0,0.16,0,0.0,8,1.73,25.0,0.0,0.0,1.73,25.0,1.29,33.33,0.43,0.0,0.22,2.37,72.73,13.17,47.54,2.37,0.43,0.22,12.09,2.81,2.37,21.37,73.74,4.1,63.16,6.47,80.0,6.69,70.97,17.91,81.93,1.73,37.5,20.81,27.16,0.02,0.22,0.0,0.0,0.22,100.0,0.22,2.37,45.45,1.73,37.5,0.0,0.0,0.86,0.43,3.24,66.67,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,100.0,0.0,0,0.0,English National League,Strikers,0,0
M. Dinanga,Altrincham,Altrincham,CF,24,0,2022-06-30,6,483,2,2.53,0,0.53,23.66,31.5,England,England,0,180,78,no,2.61,1.86,70.0,5.4,44.83,0.0,0.0,0.19,1.3,1.57,1.12,0,0.0,0,0.0,1.12,0.37,2,0.37,0.47,0,0.0,10,1.86,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14.29,11.55,19.35,3.91,0.56,0.19,8.39,1.3,1.86,12.3,77.27,2.05,45.45,5.96,84.38,1.3,71.43,12.3,77.27,0.0,0.0,12.76,0.0,0.1,1.3,0.0,0.0,0.19,0.0,0.19,0.75,50.0,1.12,33.33,0.19,0.0,0.93,0.0,0.75,75.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,English National League,Strikers,0,0
D. Holman,Torquay United,Torquay United,CF,31,0,2022-06-30,8,473,0,1.16,1,0.82,33.3,30.86,England,England,right,181,78,no,5.52,4.76,56.0,8.75,26.09,0.38,0.7,0.0,2.47,4.53,0.95,1,0.19,0,0.0,3.81,0.0,0,0.0,0.22,0,0.0,18,3.42,22.22,0.0,0.19,1.33,14.29,0.95,0.0,0.38,50.0,0.38,4.0,47.62,13.7,29.17,4.57,0.57,0.38,9.32,1.33,0.19,17.12,72.22,5.71,66.67,3.42,83.33,4.76,64.0,15.41,76.54,0.38,100.0,12.48,3.98,0.16,1.71,0.0,0.0,1.33,71.43,0.76,2.85,73.33,2.47,76.92,1.33,85.71,2.28,0.19,2.09,81.82,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0,0.0,English National League,Strikers,0,0
S. Payne,Chesterfield,Chesterfield,CF,30,200000,2023-06-30,7,473,0,0.97,0,0.0,31.21,38.41,England,England,right,178,74,no,4.57,3.42,55.56,7.8,31.71,0.76,1.3,0.38,1.9,3.26,2.28,4,0.76,0,0.0,2.28,0.0,0,0.0,0.18,0,0.0,9,1.71,11.11,0.0,0.0,0.95,20.0,0.19,0.0,0.76,25.0,0.0,1.9,90.0,11.23,35.59,2.85,0.57,0.38,7.04,1.33,2.09,15.79,62.65,3.81,40.0,3.42,88.89,5.71,70.0,13.7,69.44,1.14,16.67,19.13,27.18,0.0,0.0,0.19,0.0,0.38,50.0,0.0,2.09,36.36,0.76,50.0,0.19,100.0,0.76,0.38,2.28,41.67,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0,0.0,English National League,Strikers,0,0
